title,release_date,vote_count,vote_average,return
Tashi and the Monk,2015-08-17,2.0,9.0,0.0
Uncle Kent 2,2016-08-26,1.0,5.0,0.0
Sarajevo,2014-04-23,7.0,7.1,0.0
Maiko Haaaan!!!,2007-06-16,2.0,6.5,0.0
King of the Belgians,2016-11-30,12.0,5.0,0.0
The Happy Film,2016-04-16,1.0,6.0,0.0
Tiramisu,2002-03-28,2.0,5.5,0.0
Tykho Moon,1996-11-28,5.0,5.0,0.0
Queen of Spades,2016-11-17,2.0,8.0,0.0
Burnout 2,2016-10-12,6.0,8.0,0.0
Dreamfish,2016-12-22,0.0,0.0,0.0
The Queen of Spades,1916-04-01,4.0,6.3,0.0
Innsaei,2016-06-30,1.0,6.0,0.0
Flight of the Butterflies,2012-10-01,2.0,7.5,0.0
Jimi Hendrix: Voodoo Child,2010-09-18,5.0,7.6,0.0
Sex in the Comix,2012-01-02,3.0,5.7,0.0
SampleThis,2013-09-12,5.0,6.0,0.0
Pink,2016-09-16,39.0,8.0,0.0
The Taking of Tiger Mountain,2014-12-24,41.0,6.4,228984.0
Brabançonne,2014-12-10,2.0,8.0,0.0
To Stay Alive - A Method,2016-11-19,0.0,0.0,0.0
The Forsaken Land,2006-01-25,4.0,3.4,0.0
An Eye for Beauty,2014-05-15,54.0,2.9,40000.0
Floyd Norman: An Animated Life,2016-02-05,3.0,7.3,0.0
Fever Lake,1996-01-01,4.0,2.8,0.0
The Owners,2014-05-17,1.0,5.0,0.0
Heil,2015-07-16,11.0,4.7,0.0
Smetto quando voglio: Masterclass,2017-02-02,158.0,7.4,0.0
Mickey's Gala Premier,1933-07-01,6.0,6.0,0.0
Plane Crazy,1928-05-14,16.0,6.2,0.0
American Sharia,2015-02-01,1.0,10.0,0.0
Secrets In The Snow,2013-01-08,1.0,8.0,0.0
Shepherds and Butchers,2017-05-12,16.0,6.9,0.0
The Swimmers,2014-08-07,10.0,6.0,0.0
Cafe Noir,2009-09-01,4.0,8.5,0.0
Red Wine in the Dark Night,2015-07-23,3.0,3.3,0.0
Eternal Summer,2006-10-13,11.0,5.1,254000.0
Water Boyy,2015-10-22,2.0,1.0,0.0
In Dubious Battle,2017-02-17,22.0,5.6,0.0
Classmates,2016-02-20,18.0,7.8,0.0
The Teacher's Diary,2014-03-20,10.0,7.2,0.0
Berlin Syndrome,2017-05-25,100.0,6.0,201719.0
The Citizen,2017-01-26,0.0,0.0,0.0
The Escape,2016-10-23,6.0,7.2,0.0
Lemonade,2016-04-23,45.0,8.8,0.0
Peter and the Farm,2016-11-04,4.0,7.8,0.0
Préjudice,2015-10-07,10.0,6.8,0.0
Peacock,2015-07-01,0.0,0.0,0.0
Boys Love Gekijouban,2007-08-01,4.0,4.8,0.0
Dukhtar,2014-09-18,7.0,6.4,0.0
Oriented,2015-06-06,3.0,7.0,0.0
The Beginning of Life,2016-05-05,9.0,8.6,0.0
When Hari Got Married,2013-03-16,1.0,6.0,0.0
Beauties of the Night,2016-09-12,5.0,7.6,0.0
Trudell,2005-01-01,2.0,4.5,0.0
October 1,2014-10-01,1.0,8.0,0.0
Faith Connections,2013-11-21,3.0,4.2,0.0
Dark Fortune,2016-11-22,0.0,0.0,0.0
All This Panic,2017-03-31,0.0,0.0,0.0
Traitors,2013-09-05,1.0,5.0,0.0
Flex Is Kings,2013-04-18,2.0,6.3,0.0
The Clearstream Affair,2015-02-11,43.0,5.9,0.0
The Tribe,2016-06-18,3.0,5.3,0.0
The Falcon,1981-01-01,2.0,4.8,0.0
The Story of the Voyages,1983-09-04,4.0,5.4,0.0
Cat Sick Blues,2015-10-29,9.0,6.0,0.0
Dear God No!,2011-10-21,15.0,3.4,0.0
Edgar Allan Poe's Lighthouse Keeper,2016-03-16,8.0,5.4,0.0
Even Lambs Have Teeth,2015-10-03,11.0,5.8,0.0
The Origin of Stitch,2005-08-30,1.0,6.0,0.0
A Tale of Sorrow and Sadness,1977-01-01,3.0,6.7,0.0
Youth in Oregon,2017-02-03,11.0,6.9,0.0
Monster,2014-03-13,15.0,6.2,0.0
Love Me Not,2006-11-09,9.0,6.9,0.0
Mood of the Day,2016-01-14,15.0,7.3,0.0
1 Litre of Tears,2005-02-05,7.0,7.7,0.0
Sketches of Kaitan City,2010-12-18,2.0,5.5,0.0
Coquille,1999-03-27,2.0,8.8,0.0
Tada's Do-It-All House,2011-04-22,2.0,5.3,0.0
Children of the Dark,2008-08-02,3.0,7.0,0.0
All Around Us,2008-06-07,3.0,8.3,0.0
Hanging Garden,2005-10-08,7.0,7.4,0.0
The Most Beautiful Night In The World,2008-05-24,3.0,7.7,0.0
Life Can Be So Wonderful,2007-09-15,0.0,0.0,0.0
Mitsuko Delivers,2011-11-05,2.0,4.3,0.0
Tokyo Park,2011-06-17,5.0,6.0,0.0
Cartagena,2009-11-18,12.0,6.1,0.0
Be Sure to Share,2009-06-01,4.0,6.5,0.0
Pornography: A Thriller,2009-06-21,7.0,5.2,0.0
Song to Song,2017-03-17,179.0,5.4,0.0443684
To the Bone,2017-01-22,714.0,7.3,0.0
Girlfriend's Day,2017-02-14,34.0,4.5,0.0
To Walk Invisible,2016-12-29,11.0,7.8,0.0
Have a Nice Day,2017-02-17,2.0,6.0,0.0
Higglety Pigglety Pop! or There Must Be More to Life,2010-03-02,1.0,5.0,0.0
The Up in Smoke Tour,2000-12-02,18.0,7.7,0.0
Clarisse or Something About Us,2015-10-30,0.0,0.0,0.0
American Fable,2017-02-17,27.0,6.3,0.0
Fögi Is a Bastard,1998-01-01,11.0,5.9,0.0
You Can't Kill Stephen King,2012-04-14,13.0,4.3,0.0
Coda,2013-07-13,11.0,8.4,0.0
Katherine Ryan: In Trouble,2017-02-14,8.0,6.8,0.0
Teenage Kicks,2016-10-15,3.0,7.7,0.0
Continental Circus,1972-07-15,2.0,7.3,0.0
Cam-Girl,2016-12-20,1.0,1.0,0.0
Once Upon a Time Veronica,2012-09-09,7.0,5.6,0.0
Almost Adults,2016-10-15,40.0,6.0,0.0
Blondie's New York and the Making of Parallel Lines,2014-08-29,4.0,3.9,0.0
A Sinner in Mecca,2015-04-29,3.0,7.7,0.0
My Blind Date with Life,2017-01-26,33.0,7.4,0.0
Through the Air,2015-06-17,8.0,6.6,0.0
Girl in the Sunny Place,2013-10-11,5.0,6.5,0.0
A Good Wife,2017-01-19,6.0,7.0,0.0
Class Relations,1984-02-21,2.0,7.0,0.0
Dream City,1973-11-15,2.0,7.5,0.0
Spoor,2017-02-24,12.0,7.6,0.0
God's Own Country,2017-09-01,8.0,5.4,0.0
A Fantastic Woman,2017-04-06,13.0,7.2,0.0
Colo,2017-02-15,0.0,0.0,0.0
Image,2014-11-05,6.0,4.3,0.0
What's a Human Anyway?,2006-03-17,4.0,6.3,0.0
Christmas on Salvation Street,2014-11-11,2.0,6.0,0.0
White Wolves - A Cry in the Wild II,1993-12-31,2.0,5.5,0.0
Teenage Mutant Ninja Turtles: We Wish You a Turtle Christmas,1994-10-01,0.0,0.0,0.0
Peluca,2003-01-20,4.0,7.0,0.0
"Ana, My Love",2017-03-03,3.0,0.0,0.0
Hostages,2017-08-02,3.0,9.0,0.0
Far from Vietnam,1967-01-01,4.0,5.6,0.0
Kill Ratio,2016-12-09,13.0,3.9,0.0
Trash Fire,2016-11-03,19.0,6.2,0.0
Everything Will Be OK,2006-01-10,19.0,8.2,0.0
Bockerer,1981-11-13,8.0,6.8,0.0
Lovesong,2017-02-17,30.0,6.4,6700.0
Gangs,2009-10-01,9.0,4.4,0.0
Germany: A Summer's Fairytale,2006-10-03,15.0,7.2,0.0
Dieter - The Movie,2006-03-04,7.0,2.7,0.0
Jen Kirkman: Just Keep Livin',2017-01-03,7.0,7.6,0.0
Colin Quinn: The New York Story,2016-11-18,3.0,6.3,0.0
Cedric the Entertainer: Live from the Ville,2016-09-16,5.0,7.0,0.0
Our Trip to Africa,1966-01-01,12.0,6.9,0.0
The Fabulous Patars,2016-12-14,28.0,6.8,0.0
As I Open My Eyes,2015-12-23,12.0,7.3,0.0
Hôtel Normandy,2013-05-06,14.0,4.9,0.0
The Fourth Annual 'On Cinema' Oscar Special,2016-02-28,0.0,0.0,0.0
They Nest,2000-01-01,15.0,4.7,0.0
Nuremberg: Its Lesson for Today,1948-11-21,0.0,0.0,0.0
Major Grom,2017-02-19,14.0,6.6,0.0
The Cradle,2007-07-31,2.0,4.1,0.0
Offerings,1989-01-01,4.0,4.8,0.0
Becoming Warren Buffett,2017-01-30,7.0,7.4,0.0
Queen of Spades: The Dark Rite,2015-09-10,10.0,5.3,2.228115
Drifter,2016-10-19,3.0,6.7,0.0
Follow,2015-09-26,6.0,5.5,0.0
Everybody Loves Somebody,2017-02-10,22.0,6.3,0.0
The Reconquest,2016-09-30,5.0,4.0,0.0
Max Rose,2016-09-02,2.0,5.0,0.0
Matt Besser: Besser Breaks The Record,2016-01-01,0.0,0.0,0.0
Rory Scovel: The Charleston Special,2015-10-27,2.0,8.0,0.0
Tony Hinchcliffe: One Shot,2016-01-15,4.0,8.3,0.0
Whitney Cummings: I'm Your Girlfriend,2016-01-23,3.0,6.0,0.0
Alonzo Bodden: Historically Incorrect,2016-02-19,1.0,8.0,0.0
Theo Von: No Offense,2016-02-26,3.0,7.7,0.0
Steve-O: Guilty as Charged,2016-03-20,5.0,6.2,0.0
Stephen Lynch: Hello Kalamazoo,2016-03-21,1.0,10.0,0.0
Cameron Esposito: Marriage Material,2016-03-24,1.0,7.0,0.0
Frankie Boyle: Hurt Like You've Never Been Loved,2016-03-18,3.0,10.0,0.0
Nikki Glaser: Perfect,2016-04-09,3.0,7.0,0.0
Rachel Feinstein: Only Whores Wear Purple,2016-04-23,0.0,0.0,0.0
Chris Hardwick: Funcomfortable,2016-04-30,3.0,7.0,0.0
Gary Gulman: It's About Time,2016-05-01,3.0,7.7,500.0
Michael Ian Black: Noted Expert,2016-05-13,3.0,7.7,0.0
Brad Williams: Daddy Issues,2016-05-20,1.0,9.0,0.0
Quincy Jones: Burning the Light,2016-06-02,1.0,6.0,0.0
Ben Gleib: Neurotic Gangster,2016-06-03,0.0,0.0,0.0
Willie Barcena: The Truth Hurts,2016-07-01,0.0,0.0,0.0
Josh Blue: Delete,2016-07-26,1.0,1.0,0.0
Godfrey: Regular Black,2016-08-12,0.0,0.0,0.0
Martin Lawrence Doin’ Time,2016-09-09,5.0,6.3,0.0
Doug Stanhope: No Place Like Home,2016-09-15,3.0,6.7,0.0
Sebastian Maniscalco: Why Would You Do That?,2016-10-01,2.0,10.0,0.0
Lewis Black: Black to the Future,2016-10-07,1.0,6.0,0.0
Jena Friedman: American Cunt,2016-10-20,0.0,0.0,0.0
Wanda Sykes: What Happened… Ms. Sykes?,2016-10-21,0.0,0.0,0.0
Barry Crimmins: Whatever Threatens You,2016-10-23,0.0,0.0,0.0
Janeane Garofalo: If I May,2016-10-27,1.0,8.0,0.0
Pete Davidson: SMD,2016-10-29,1.0,5.0,0.0
Mo Mandel: Negative Reinforcement,2016-11-03,0.0,0.0,0.0
Kathleen Madigan: Bothering Jesus,2016-11-10,2.0,6.0,0.0
Dan Levy: Lion,2016-11-17,0.0,0.0,0.0
Aries Spears: Comedy Blueprint,2016-11-24,0.0,0.0,0.0
Tony Roberts: Motorcity Motormouth,2016-12-02,1.0,7.0,0.0
Joey Coco Diaz: Sociably UnAcceptable,2016-12-08,0.0,0.0,0.0
Tom Papa: Human Mule,2016-12-09,2.0,8.0,0.0
Nick Thune: Good Guy,2016-12-22,0.0,0.0,0.0
Ian Harvie: May the Best Cock Win,2016-12-29,0.0,0.0,0.0
Ogres,2016-03-16,14.0,7.3,0.0
Missing,2007-01-01,2.0,4.3,1.0
R.A.I.D. Special Unit,2017-02-01,207.0,5.8,0.0
Pre Vis Action,2016-01-25,5.0,6.2,0.0
My Entire High School Sinking Into the Sea,2016-09-23,3.0,8.2,0.0
El cimarrón,2006-10-01,1.0,5.0,0.0
Savage Abduction,1973-01-01,2.0,5.5,0.0
Gantz:O,2016-10-14,70.0,7.2,2238600.0
The Strange Woman,1946-10-25,7.0,6.7,0.0
The Man Who Cheated Himself,1950-12-26,8.0,5.9,0.0
Britney Ever After,2017-02-18,10.0,2.8,0.0
The Little Whirlwind,1941-02-14,8.0,5.4,0.0
Game Over,2006-02-24,6.0,7.2,0.0
The Roommate,2008-07-15,1.0,6.0,0.0
Cart,2014-11-13,5.0,6.8,0.0
The Silent Mountain,2014-03-14,9.0,6.3,0.0
Ballroom Dancer,2011-11-20,1.0,5.0,0.0
Indivisible,2016-09-29,45.0,7.0,0.0
Mr. Pig,2016-07-22,9.0,6.1,0.0
Sister Cities,2016-09-17,12.0,7.5,0.0
Emily & Tim,2015-08-29,2.0,7.3,0.0
Magicians: Life in the Impossible,2016-04-30,7.0,6.6,0.0
Journey,2015-03-12,0.0,0.0,0.0
Lust in the Mummy's Tomb,2002-10-14,0.0,0.0,0.0
Paris by Night of the Living Dead,2009-01-20,5.0,5.4,0.0
Dynamite Warrior,2006-11-09,10.0,5.5,0.0
Mercury Man,2006-08-09,4.0,4.3,0.0
Shogun's Joys of Torture,1968-09-28,4.0,6.8,0.0
White Rose Campus: Then... Everybody Gets Raped,1982-06-25,3.0,4.7,0.0
The Strange Saga of Hiroshi the Freeloading Sex Machine,2005-10-07,8.0,5.9,0.0
Shyness Machine Girl,2009-01-01,7.0,4.7,0.0
Yo-Yo Girl Cop,2006-09-30,9.0,5.3,0.0
Lethal Angels,2006-01-01,1.0,5.0,0.0
Lunch Box,2004-11-20,2.0,2.5,0.0
Malibu Shark Attack,2009-07-25,17.0,3.8,0.0
The Girls Rebel Force of Competitive Swimmers,2007-12-25,9.0,4.9,0.0
Cage II: The Arena of Death,1994-12-14,1.0,2.0,0.0
Make-Out with Violence,2008-04-12,6.0,5.7,0.0
Lure: Teen Fight Club,2010-11-16,5.0,3.0,0.0
Priceless,2016-10-14,31.0,6.2,0.0
"Nick Cannon: Stand Up, Don't Shoot",2017-02-10,1.0,7.0,0.0
Ayurveda: Art of Being,2001-09-20,3.0,5.5,6.913333333333333
Departure,2016-05-20,14.0,7.2,0.0
Fair Haven,2017-03-03,14.0,6.3,0.0
Akron,2015-10-06,14.0,6.9,0.0
Parched,2015-11-14,23.0,8.5,0.0
10 Minutes,2014-04-24,2.0,7.5,0.0
Invasion,1969-10-18,2.0,8.0,0.0
Oklahoma City,2017-01-21,11.0,6.4,0.0
Fanny's Journey,2016-05-18,35.0,6.9,0.0
Tonight It's You,2016-04-01,1.0,6.0,0.0
Tonight It's Me,2014-03-22,2.0,6.0,0.0
The Order,1973-01-01,2.0,6.5,0.0
Buffalo Dance,1894-09-23,6.0,3.8,0.0
Kung Fu Vs. Acrobatic,1990-07-21,1.0,6.0,0.0
Once Upon a Line,2016-07-01,3.0,8.0,0.0
Happy End,2016-05-19,3.0,8.3,0.0
Asteria,2017-02-10,3.0,6.7,0.0
Fist of the North Star: Legend of Raoh - Chapter of Death in Love,2006-03-11,12.0,6.5,862.0
Fist of the North Star: Legend of Yuria,2007-02-23,5.0,5.3,0.0
Fist of the North Star: Legend of Raoh - Chapter of Fierce Fight,2007-04-28,10.0,6.1,0.0
Fist of the North Star: Legend of Toki,2008-03-26,6.0,5.8,0.0
Fist of the North Star: The Legend of Kenshiro,2008-10-11,5.0,5.6,0.0
Enemy of the Reich: The Noor Inayat Khan Story,2014-02-15,0.0,0.0,0.0
Saint Seiya Heaven Chapter: Overture,2004-02-14,19.0,6.6,0.0
Saint Seiya: Evil Goddess Eris,1987-07-18,22.0,5.8,0.0
Saint Seiya: The Heated Battle of the Gods,1988-03-12,15.0,6.5,0.0
Saint Seiya: Legend of Crimson Youth,1988-07-23,21.0,6.6,0.0
Saint Seiya: Warriors of the Final Holy Battle,1989-03-18,19.0,5.8,0.0
Sing,2016-11-06,15.0,7.7,0.0
Silent Nights,2016-01-01,4.0,7.0,0.0
Timecode,2016-05-18,7.0,8.6,0.0
Enemies Within,2016-02-21,4.0,7.0,0.0
Nick Di Paolo: Another Senseless Killing,2015-02-17,0.0,0.0,0.0
Gary Owen: I Agree With Myself,2015-01-16,0.0,0.0,0.0
Mel Brooks: Live at the Geffen,2015-01-31,1.0,8.0,0.0
Brian Gaar: Jokes I Wrote At Work,2015-02-05,0.0,0.0,0.0
Andy Peters: Exclamation Mark Question Point,2015-02-13,0.0,0.0,0.0
Barry Hilton: The Live Series,2015-02-17,0.0,0.0,0.0
Keith Robinson: Back of the Bus Funny,2015-02-21,0.0,0.0,0.0
Ralphie May: Unruly,2015-02-27,0.0,0.0,0.0
Trevor Moore: High In Church,2015-03-02,2.0,7.5,0.0
Jay Mohr: Happy. And A Lot.,2015-03-14,0.0,0.0,0.0
Jim Norton: Contextually Inadequate,2015-04-24,5.0,7.8,0.0
Nate Bargatze: Full Time Magic,2015-04-28,2.0,8.0,0.0
Mick Foley: Cheap Pops,2015-04-29,0.0,0.0,0.0
Brad Williams: Fun Size,2015-05-08,1.0,8.5,0.0
Christopher Titus: Angry Pursuit of Happiness,2014-09-27,2.0,10.0,0.0
Jim Breuer: Comic Frenzy,2015-05-29,1.0,6.0,0.0
Nick Swardson: Taste It,2015-05-25,2.0,10.0,0.0
Susan Calman: Lady Like,2015-06-17,0.0,0.0,0.0
Lisa Lampanelli: Back to the Drawing Board,2015-06-26,1.0,6.5,0.0
Bridget Everett: Gynecological Wonder,2015-07-11,0.0,0.0,0.0
Jay Pharoah: Can I Be Me?,2015-08-01,2.0,6.3,0.0
Natasha Leggero: Live at Bimbo's,2015-08-22,3.0,7.7,0.0
Craig Ferguson: Just Being Honest,2015-09-10,4.0,6.5,0.0
Jeff Dunham: Unhinged in Hollywood,2015-09-17,7.0,5.9,0.0
Steve Rannazzisi: Breaking Dad,2015-09-19,2.0,5.0,0.0
Margaret Cho: PsyCHO,2015-09-25,0.0,0.0,0.0
Brian Regan: Live From Radio City Music Hall,2015-09-26,1.0,8.0,0.0
Anjelah Johnson: Not Fancy,2015-10-02,4.0,4.5,0.0
Jimmy Dore: Sentenced To Live,2015-10-06,0.0,0.0,0.0
Paul F. Tompkins: Crying and Driving,2015-10-10,3.0,8.3,0.0
Sarah Colonna: I Can't Feel My Legs,2015-10-27,0.0,0.0,0.0
Miles Jupp: Is The Chap You're Thinking Of,2015-11-13,0.0,0.0,0.0
John Bishop Supersonic Live,2015-11-16,2.0,7.5,0.0
Trevor Noah: Lost In Translation,2015-11-22,2.0,8.0,0.0
Dara O'Briain Crowd Tickler,2015-11-23,2.0,7.0,0.0
Kevin Bridges Live: A Whole Different Story,2015-11-23,5.0,8.6,0.0
Marc Maron: More Later,2015-12-04,5.0,8.1,0.0
Elliott Morgan: Premature,2015-12-10,0.0,0.0,0.0
Mike Epps: Don't Take It Personal,2015-12-18,3.0,6.0,0.0
Scavengers,2013-03-21,9.0,2.7,0.0
Jerrod Carmichael: Love at the Store,2014-10-04,2.0,7.5,0.0
Keith Lowell Jensen: Atheist Christmas,2014-11-25,0.0,0.0,0.0
"Myq Kaplan: Small, Dork and Handsome",2014-05-15,2.0,6.5,0.0
Kurt Metzger: White Precious,2014-07-11,0.0,0.0,0.0
Tracy Morgan: Bona Fide,2014-04-13,4.0,4.9,0.0
Joe Rogan: Rocky Mountain High,2014-11-21,0.0,0.0,0.0
Greg Giraldo: Midlife Vices,2009-08-16,3.0,5.8,0.0
Sebastian Maniscalco: Aren't You Embarrassed?,2014-11-14,0.0,0.0,0.0
Robert Newman's History of Oil,2006-10-02,2.0,4.3,0.0
Alan Davies: Live at the Lyric,1994-11-06,1.0,6.0,0.0
"Al Murray, The Pub Landlord - Glass of White Wine for the Lady",2004-11-22,0.0,0.0,0.0
John Pinette: I Say Nay Nay,2005-01-25,3.0,6.5,0.0
John Pinette: I'm Starvin'!,2007-01-23,7.0,7.4,0.0
Micky Flanagan: Live - Back In The Game Tour,2013-11-18,4.0,6.5,0.0
Trémulo,2015-03-08,5.0,7.2,0.0
Don't Hang Up,2016-10-22,97.0,5.7,0.0
The Glass Castle,2017-08-10,29.0,6.5,9705840.0
Beautiful Vera,1950-09-22,1.0,5.0,0.0
Petos,1988-03-18,1.0,7.0,0.0
Mean Dreams,2016-10-21,22.0,6.5,0.0
Banking on Bitcoin,2016-12-30,17.0,7.0,0.0
The Void,2016-10-21,207.0,5.8,0.0
Disaster!,2006-07-20,11.0,4.6,0.0
Dartmoor Killing,2015-09-18,4.0,5.8,0.0
Fare,2017-02-21,4.0,4.8,0.0
The Thirteenth Tale,2013-12-30,18.0,6.0,0.0
Eu Maior,2013-11-21,1.0,6.0,0.0
Painkillers,2015-11-15,6.0,4.2,0.0
The Apostate,2015-10-02,5.0,5.6,0.0
Tom of Finland,2017-01-27,8.0,7.5,0.0
Magnus,2016-09-09,13.0,7.2,0.0
Deconstructing Sgt. Pepper's Lonely Hearts Club Band,2017-02-06,0.0,0.0,0.0
Chicken and Duck Talk,1988-07-14,6.0,7.0,0.0
NY77: The Coolest Year in Hell,2007-07-09,5.0,8.6,0.0
Across the Waters,2016-10-27,4.0,6.8,0.0
The Birch Wood,1970-11-10,5.0,6.6,0.0
Escape from Segovia,1981-11-07,1.0,6.5,0.0
Donald Cried,2017-03-03,2.0,8.0,0.0
Zombies! Zombies! Zombies!,2008-09-09,14.0,3.6,0.0
Kill Zombie!,2012-02-16,12.0,4.7,0.0
Zombie Wars,2006-11-10,9.0,4.2,0.0
Zombie Fever,2013-08-14,2.0,1.5,750000.0
Zombie Pizza,2017-04-27,2.0,9.3,0.0
Zombie Christ,2010-10-27,1.0,1.0,0.0
Stake Land II: The Stakelander,2016-10-14,36.0,5.4,0.0
Sand Storm,2016-01-25,17.0,5.2,0.0
Wolves,2016-10-25,6.0,5.6,0.0
Their Finest,2017-04-06,64.0,7.1,0.37176235978903843
The Ottoman Lieutenant,2017-03-10,38.0,6.5,0.00602445
Lady Macbeth,2017-01-20,89.0,6.7,923.0
The Sense of an Ending,2017-03-10,20.0,6.7,0.0
Personal Shopper,2016-10-19,239.0,5.8,0.2175325
The Railroad Lady,2016-08-05,6.0,7.5,0.0
Just a Question of Love,2000-01-01,32.0,7.5,0.0
Wedding Doll,2015-07-15,4.0,6.3,0.0
Window Horses,2016-06-13,4.0,7.8,0.0
Love on Delivery,1994-02-04,13.0,6.1,0.0
The Strange Ones,2011-01-20,2.0,6.3,0.0
Goblin,2010-07-13,8.0,5.0,0.0
River,2015-10-13,37.0,7.9,0.0
Extremis,2016-04-17,17.0,7.3,0.0
Midnight Diner,2014-11-10,10.0,7.6,0.0
4.1 Miles,2016-09-28,5.0,7.8,0.0
The Rolling Stones - Havana Moon,2016-09-23,3.0,7.0,0.0
Carrie Pilby,2017-03-31,56.0,7.0,0.0
The Jackpot!,1991-12-18,15.0,6.2,0.0
La crise,1992-12-02,14.0,7.7,0.0
For Better and Worse,2015-03-06,4.0,3.1,0.0
The Institute,2017-03-03,32.0,3.8,0.0
Lead with Your Heart,2015-09-19,2.0,3.0,0.0
Internet - O Filme,2017-02-23,52.0,4.2,0.0
Shame the Devil,2013-12-02,3.0,3.5,0.0
Prey,2016-10-13,8.0,5.9,0.0
Joe's Violin,2016-04-14,3.0,6.0,0.0
Patients,2017-03-01,149.0,7.4,0.0
The Assignment,2016-04-27,74.0,4.9,0.0
Day of the Panther,1988-06-28,7.0,4.2,0.0
FB: Fighting Beat,2007-01-01,3.0,5.7,0.0
To Be the Best,1993-08-03,1.0,9.0,0.0
Fists of Iron,1995-01-01,2.0,4.0,0.0
Bangkok Adrenaline,2009-05-14,7.0,4.8,0.0
Ramones: Raw,2004-09-28,1.0,7.0,0.0
Fallen,2016-11-10,397.0,5.9,0.0
Laughter of Others,2012-01-12,1.0,7.0,0.0
Tainá: An Amazon Adventure,2001-01-12,3.0,3.3,0.0
Men Are From Mars... And That’s Where I’m Going!,2014-05-02,30.0,6.7,0.0
Loucas pra Casar,2015-01-08,46.0,6.1,0.0
Yes or No 2,2012-08-16,10.0,6.5,0.0
Mato sem Cachorro,2013-10-04,17.0,5.5,0.0
The Shack,2017-03-03,330.0,6.9,2.86654365
Şevkat Yerimdar,2013-10-25,2.0,7.5,0.0
Sword of D'Artagnan,2015-06-24,8.0,7.1,0.0
Some Dogs Bite,2010-10-01,3.0,4.7,0.0
The Bride,2017-01-19,23.0,5.1,0.0
Les Pépites,2016-10-05,11.0,7.0,0.0
The Shimmering Beast,1982-10-15,1.0,5.0,0.0
Life,2017-03-22,1959.0,6.3,1.7334794137931036
Race to Mars,2007-09-23,0.0,0.0,0.0
Lovely Complex,2006-07-12,14.0,5.9,0.0
Pro Dia Nascer Feliz,2006-03-23,3.0,6.3,0.0
Chico Xavier,2010-04-02,14.0,6.9,0.0
Foster,2011-02-10,25.0,6.7,0.0
National Geographic American Blackout,2013-08-27,3.0,4.8,0.0
Don't Kill It,2016-08-27,36.0,6.1,0.0
"Goto, Island of Love",1969-09-01,3.0,8.3,0.0
Kaabil,2017-01-26,23.0,8.1,0.0
Zip & Zap and the Captain's Island,2016-07-29,10.0,5.0,0.0
The Raking,2017-03-07,6.0,5.7,0.0
Bugcrush,2006-01-20,7.0,6.8,0.0
Cruel Summer,2016-08-27,5.0,6.5,0.0
The Sunshine Makers,2015-11-01,5.0,7.4,0.0
The Lost City of Z,2016-10-15,598.0,6.1,0.2858113
Sleight,2017-04-28,64.0,5.8,0.0
Guyver: Dark Hero,1994-04-20,23.0,5.6,0.0
Robert Schimmel: Unprotected,1999-01-01,2.0,8.5,0.0
Bill Maher: Be More Cynical,2000-06-10,8.0,6.7,0.0
Denis Leary: No Cure for Cancer,1993-01-12,19.0,7.1,0.0
Wyatt Cenac: Comedy Person,2011-05-14,3.0,5.8,0.0
"Nick Swardson: Seriously, Who Farted?",2009-05-19,11.0,6.3,0.0
Jon Stewart: Unleavened,1996-01-01,0.0,0.0,0.0
Triumph’s Election Special 2016,2016-02-11,0.0,0.0,0.0
Eugene Mirman: An Evening of Comedy in a Fake Underground Laboratory,2012-12-21,0.0,0.0,0.0
"Pete Holmes: Nice Try, the Devil!",2013-05-12,3.0,7.3,0.0
Kurt Braunohler: Trust Me,2017-03-03,1.0,7.0,0.0
Moshe Kasher: Live in Oakland,2012-10-26,3.0,7.2,0.0
Chris Hardwick: Mandroid,2012-11-10,5.0,8.2,0.0
School's out,2017-05-30,0.0,0.0,0.0
Rânia,2012-01-29,1.0,5.0,0.0
School Dance,2014-07-02,29.0,7.1,0.0
Two Is a Family,2016-12-07,765.0,7.6,1447740.0
Prohibition,2011-10-02,7.0,7.6,0.0
Decadence and Downfall: The Shah of Iran's Ultimate Party,2016-02-14,1.0,7.0,0.0
Buster's Mal Heart,2017-04-28,41.0,6.1,73121.0
Tess of the D'Urbervilles,2008-09-14,15.0,7.2,0.0
2 Lava 2 Lantula!,2016-08-06,18.0,5.1,0.0
LD 50 Lethal Dose,2003-02-23,11.0,3.0,0.0
The King,2017-01-18,6.0,7.0,0.0
Killer Nun,1979-05-09,16.0,4.8,0.0
Ghosts of Darkness,2017-03-01,10.0,6.6,0.0
Black Ice,1994-01-01,10.0,6.6,0.0
If Cats Disappeared From the World,2016-05-14,12.0,7.8,0.0
The Magic Mountain,2015-07-08,1.0,7.0,0.0
The Mediator,1990-01-01,4.0,5.3,0.0
Fish Heads,1980-01-01,1.0,8.0,0.0
Power Rangers,2017-03-23,1321.0,6.3,1.4233724
Alien: Covenant,2017-05-09,2677.0,5.7,2.395672608247423
Beata ignoranza,2017-02-23,65.0,5.6,0.0
Bremer Freiheit,1972-12-12,2.0,6.5,0.0
Jail Bait,1973-01-09,3.0,7.0,0.0
Free Fire,2017-03-31,232.0,6.3,0.3565109
The Other Half,2016-12-02,7.0,6.9,0.0
Escape from Mars,1999-03-25,4.0,5.0,0.0
